지점번호,지점,날짜,시간,기온 (℃),일강수량 (mm),풍속 (m/s),고급휘발유,보통휘발유,자동차용경유,실내등유
410,기상청,2016-01-29,15,5.6,0,1.6,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,16,5.8,0,1.2,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,17,5.8,0,1,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,18,5.5,0,1.5,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,19,5.3,0,1.7,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,20,4.1,0,1.3,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,21,3.8,0,1.5,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,22,2.7,0,1.1,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-29,23,2.3,0,0.8,1741.31,1365.79,1124.11,781.19
410,기상청,2016-01-30,0,2.3,0,1.4,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,1,1.7,0,0.9,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,2,1.2,0,0.7,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,3,1,0,0.9,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,4,0.2,0,1.3,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,5,-0.9,0,1.4,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,6,-0.5,0,1,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,7,-1.2,0,0.6,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,8,-1.1,0,0.1,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,9,0,0,0.8,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,10,1.3,0,1.2,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,11,2.8,0,1.3,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,12,3.8,0,2,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,13,4.2,0,1.9,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,14,4.5,0,1.6,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,15,4.5,0,2.3,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,16,4.8,0,1.3,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,17,3.9,0,1.5,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,18,3.1,0,1.3,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,19,2.5,0,1.4,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,20,1.8,0,1.8,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,21,1.2,0,1.4,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,22,0,0,0.8,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-30,23,-0.2,0,2.1,1741.36,1364.86,1122.4,779.78
410,기상청,2016-01-31,0,-0.9,0,0.9,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,1,-1.2,0,1.1,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,2,-2,0,1,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,3,-2.4,0,1.1,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,4,-3,0,0.9,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,5,-3.4,0,1.3,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,6,-3.4,0,2,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,7,-4,0,1.7,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,8,-4.6,0,2.3,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,9,-4.5,0,1.1,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,10,-4.1,0,1.8,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,11,-3.5,0,2.2,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,12,-2.3,0,,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,13,-0.9,0,1.8,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,14,0.1,0,2.2,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,15,-0.6,0,2.2,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,16,-0.5,0,1.7,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,17,-0.9,0,2.3,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,18,-1.6,0,1.8,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,19,-2,0,1.9,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,20,-2.5,0,2.7,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,21,-3.3,0,2.8,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,22,-4.3,0,2.4,1740.05,1364.37,1120.97,778.88
410,기상청,2016-01-31,23,-4.7,0,1.5,1740.05,1364.37,1120.97,778.88
411,마포,2016-01-01,0,0.3,0,0.9,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,1,0.4,0,1.1,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,2,0.3,0,0.4,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,3,-0.1,0,0.5,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,4,-0.4,0,1,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,5,-1.1,0,1.5,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,6,-0.5,0,1.4,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,7,-0.4,0,1.6,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,8,-0.6,0,2.8,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,9,-0.3,0,2.9,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,10,1.7,0,2,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,11,2.7,0,2.1,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,12,2.9,0,1.8,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,13,4.4,0,1.7,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,14,4.6,0,0.8,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,15,4.7,0,1.9,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,16,4.6,0,1.9,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,17,4.4,0,0.6,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,18,4.5,0,1.6,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,19,4.2,0,1.6,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,20,4.4,0,2.3,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,21,4.3,0,2,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,22,4.6,0,1.7,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-01,23,4.7,0,1.2,1780.99,1407.15,1188.71,835.38
411,마포,2016-01-02,0,4.4,0,1.5,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,1,4.3,0,1.8,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,2,4.4,0,1.5,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,3,4.5,0,1.6,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,4,4.1,0,2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,5,3.6,0,2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,6,3.9,0,1.8,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,7,3.4,0,2.6,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,8,3.3,0,2.4,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,9,4.3,0,2.3,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,10,5.3,0,2.3,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,11,7.6,0,2.3,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,12,8.5,0,1.9,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,13,9.1,0,1.9,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,14,10.8,0,1.2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,15,10.4,0,2.2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,16,10.4,0,2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,17,9.3,0,2.2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,18,8.9,0,1.9,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,19,8.5,0,1.4,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,20,8.3,0,1.2,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,21,7.9,0,1.4,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,22,7.8,0,1.5,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-02,23,7.1,0,1.7,1781.69,1405.98,1187.91,834.11
411,마포,2016-01-03,0,7.1,0,1.7,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,1,7.2,0,1.1,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,2,6.9,0,1.6,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,3,6.2,0,1.1,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,4,6.6,0,1.1,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,5,6.2,0,0.6,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,6,6,0,0.7,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,7,5.9,0,0.8,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,8,5.7,0,0.7,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,9,6.1,0,0.8,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,10,6.9,0,0.9,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,11,7.8,0,0.8,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,12,8.3,0,1,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,13,8.5,0,1.5,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,14,9.7,0,1.5,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,15,10,0,1.6,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,16,8.5,0,1.6,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,17,7.5,0,2.4,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,18,7.5,0,1.9,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,19,7.4,0,2.4,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,20,6.5,0,2.5,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,21,6.6,0,2.8,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,22,6.3,0,2.3,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-03,23,6,0,3,1780.84,1405.33,1187.1,833.42
411,마포,2016-01-04,0,5.2,0,2.9,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,1,4.7,0,3.1,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,2,4.6,0,1.8,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,3,5.2,0,3.4,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,4,4.9,0,3.6,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,5,3.8,0,3.4,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,6,3.2,0,4.7,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,7,1.9,0,2.9,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,8,1.6,0,3.5,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,9,2,0,3.1,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,10,2.7,0,5.2,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,11,4,0,3.4,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,12,4.5,0,3.9,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,13,5.7,0,4.4,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,14,5.2,0,4.5,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,15,4.5,0,5.7,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,16,3.9,0,4.6,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,17,2.3,0,5.2,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,18,1.3,0,4.3,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,19,0.8,0,4.7,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,20,0.4,0,4.4,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,21,-0.5,0,3,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,22,-1,0,3,1780.73,1403.84,1185.85,832
411,마포,2016-01-04,23,-1.7,0,4.1,1780.73,1403.84,1185.85,832
411,마포,2016-01-05,0,-2.4,0,4.7,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,1,-2.7,0,4.7,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,2,-3,0,3.6,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,3,-3.2,0,3.3,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,4,-3.5,0,3.2,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,5,-3.2,0,3.2,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,6,-3.6,0,2.5,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,7,-3.9,0,2.5,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,8,-4.1,0,2.9,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,9,-3.5,0,2.5,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,10,-2.4,0,3.7,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,11,-0.8,0,3.4,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,12,-0.8,0,4.9,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,13,-0.1,0,4.8,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,14,0.7,0,3.2,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,15,0.6,0,3.8,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,16,-0.1,0,4.1,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,17,-1,0,3.7,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,18,-1.5,0,4.3,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,19,-2,0,2.4,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,20,-2.2,0,2.8,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,21,-2.4,0,1.8,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,22,-2.3,0,1.3,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-05,23,-2,0,1.5,1779.6,1402.25,1184.01,830.39
411,마포,2016-01-06,0,-2.5,0,2,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,1,-2.4,0,1.4,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,2,-2.5,0,1.2,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,3,-2.3,0,0.3,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,4,-2.4,0,0.8,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,5,-2.2,0,0.5,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,6,-1.9,0,0.1,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,7,-1.8,0,2.1,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,8,-1.7,0,1.6,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,9,-1,0,0.6,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,10,0.2,0,1,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,11,1.4,0,1.6,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,12,1.6,0,2.3,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,13,2.3,0,2.4,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,14,1.8,0,2.7,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,15,2,0,2.1,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,16,1.6,0,3,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,17,1.1,0,2.7,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,18,0.8,0,3.3,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,19,0,0,3.9,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,20,-0.4,0,4.4,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,21,-1.1,0,4,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,22,-1.5,0,3.9,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-06,23,-2,0,3.5,1779.69,1400.78,1182.44,828.66
411,마포,2016-01-07,0,-2.7,0,4.6,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,1,-3.2,0,3.6,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,2,-3.7,0,3.5,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,3,-3.9,0,3.4,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,4,-4.5,0,2.4,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,5,-4.4,0,2.1,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,6,-4.4,0,2.7,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,7,-4.9,0,2.4,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,8,-5,0,2.9,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,9,-4.1,0,3.1,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,10,-2.9,0,3.2,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,11,-2,0,3.1,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,12,-0.8,0,2.3,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,13,0.1,0,3.2,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,14,0.6,0,3.6,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,15,0.9,0,3.9,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,16,0.3,0,3.9,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,17,-1,0,3.2,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,18,-1.7,0,3.8,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,19,-1.9,0,3.2,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,20,-2.2,0,3,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,21,-2.3,0,3.8,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,22,-3.5,0,3.8,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-07,23,-4,0,3.6,1776.63,1399.15,1180.44,826.77
411,마포,2016-01-08,0,-4.5,0,2.7,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,1,-4.5,0,3.8,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,2,-4.6,0,4.4,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,3,-5.4,0,2.5,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,4,-5.5,0,2.3,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,5,-5.4,0,2.2,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,6,-5,0,0.9,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,7,-5,0,1.2,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,8,-5,0,1.5,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,9,-4,0,1.2,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,10,-3.2,0,4.1,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,11,-1.7,0,3.7,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,12,-0.9,0,5.3,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,13,0.5,0,4.8,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,14,1.7,0,3.5,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,15,1.1,0,5,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,16,0.5,0,6,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,17,-0.5,0,3,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,18,-0.8,0,2.9,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,19,-1.2,0,2.6,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,20,-1.3,0,1.5,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,21,-1.4,0,2,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,22,-1.4,0,2.1,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-08,23,-1.6,0,2.9,1776.26,1397.36,1178.04,824.76
411,마포,2016-01-09,0,-2.3,0,2.5,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,1,-2.6,0,3.2,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,2,-3.3,0,2.6,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,3,-3.2,0,2.1,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,4,-3.5,0,2.3,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,5,-4.3,0,2.2,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,6,-4,0,2.2,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,7,-4.4,0,1.8,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,8,-4.1,0,0.8,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,9,-3.1,0,0.5,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,10,-2,0,1.7,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,11,-0.9,0,2.1,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,12,0.8,0,3.2,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,13,1,0,3.4,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,14,2.1,0,3.8,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,15,0.7,0,3.7,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,16,1.1,0,4,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,17,0.1,0,4.5,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,18,-0.1,0,2.6,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,19,-0.7,0,2.4,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,20,-0.7,0,1.4,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,21,-0.4,0,2.5,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,22,0.6,0,2.1,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-09,23,0.9,0,2.7,1775.52,1395.62,1175.5,822.84
411,마포,2016-01-10,0,0.7,0,1.5,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,1,0.9,0,3.1,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,2,0.8,0,2.4,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,3,0.6,0,2.3,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,4,0.9,0,1.2,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,5,0.6,0,1.4,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,6,1,0,1,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,7,0.7,0,2.1,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,8,0,0,3.6,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,9,-0.1,0,3.2,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,10,-0.1,0,4.6,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,11,1.9,0,3.3,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,12,3,0,3.6,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,13,4.8,0,3.1,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,14,4.2,0,4.9,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,15,4.3,0,4.2,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,16,3,0,3.5,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,17,1.7,0,3.5,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,18,0.5,0,3.2,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,19,0.4,0,3.7,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,20,-0.1,0,4.1,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,21,-0.7,0,3.6,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,22,-1.3,0,3.3,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-10,23,-1.7,0,4,1773.71,1394.79,1174.3,821.67
411,마포,2016-01-11,0,-2.3,0,3.1,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,1,-3.2,0,3.3,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,2,-3.9,0,3.9,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,3,-4.4,0,3.7,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,4,-4.9,0,3.4,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,5,-4.9,0,3.3,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,6,-5.2,0,4.1,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,7,-5.6,0,2.3,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,8,-5.7,0,3.1,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,9,-4.8,0,3.5,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,10,-3.8,0,3.8,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,11,-2.4,0,2.6,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,12,-1,0,1.8,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,13,-0.4,0,2.1,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,14,0.6,0,3.2,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,15,0.1,0,3.9,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,16,-1,0,4.3,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,17,-1.9,0,4.1,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,18,-2.6,0,4.9,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,19,-2.9,0,5.4,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,20,-3.6,0,4.3,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,21,-4.1,0,3.9,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,22,-4.5,0,3.4,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-11,23,-5.2,0,3.6,1773.83,1393.53,1172.86,820.46
411,마포,2016-01-12,0,-5.5,0,3.6,1771.25,1391.91,1170.17,818.44
411,마포,2016-01-12,1,-6.1,0,3.1,1771.25,1391.91,1170.17,818.44
